"N.º" "Fecha" "Tiempo, GMT+02:00" "Temp, °C (LGR S/N: XXXXXXXX, SEN S/N: XXXXXXXX)" "Acoplador separado (LGR S/N: XXXXXXXX, SEN S/N: XXXXXXXX)" "Acoplador adjunto (LGR S/N: XXXXXXXX, SEN S/N: XXXXXXXX)" "Host conectado (LGR S/N: XXXXXXXX, SEN S/N: XXXXXXXX)" "Parado (LGR S/N: XXXXXXXX, SEN S/N: XXXXXXXX)" "Final de archivo (LGR S/N: XXXXXXXX, SEN S/N: XXXXXXXX)"	
17/08/2021	4:30:00	28.641
17/08/2021	4:45:00	28.542
17/08/2021	5:00:00	28.542
17/08/2021	5:15:00	28.542
17/08/2021	5:30:00	28.542
17/08/2021	5:45:00	28.542
17/08/2021	6:00:00	28.542
17/08/2021	6:15:00	28.542
17/08/2021	6:30:00	28.542
17/08/2021	6:45:00	28.443
17/08/2021	7:00:00	28.443
17/08/2021	7:15:00	28.443
17/08/2021	7:30:00	28.443
17/08/2021	7:45:00	28.542
17/08/2021	8:00:00	28.443
17/08/2021	8:15:00	28.542
17/08/2021	8:30:00	28.542
17/08/2021	8:45:00	28.542
17/08/2021	9:00:00	28.542
17/08/2021	9:15:00	28.542
17/08/2021	9:30:00	28.542
17/08/2021	9:45:00	28.542
17/08/2021	10:00:00	28.542
17/08/2021	10:15:00	28.542
17/08/2021	10:30:00	28.542
17/08/2021	10:45:00	28.641
17/08/2021	11:00:00	28.542
17/08/2021	11:15:00	28.641
17/08/2021	11:30:00	28.641
17/08/2021	11:45:00	28.641
17/08/2021	12:00:00	28.641
17/08/2021	12:15:00	28.641
17/08/2021	12:30:00	28.641
17/08/2021	12:45:00	28.641
17/08/2021	13:00:00	28.641
17/08/2021	13:15:00	28.641
17/08/2021	13:30:00	28.641
17/08/2021	13:45:00	28.542
17/08/2021	14:00:00	28.542
17/08/2021	14:15:00	28.542
17/08/2021	14:30:00	28.542
17/08/2021	14:45:00	28.641
17/08/2021	15:00:00	28.641
17/08/2021	15:15:00	28.641
17/08/2021	15:30:00	28.542
17/08/2021	15:45:00	28.542
17/08/2021	16:00:00	28.443
17/08/2021	16:15:00	28.443
17/08/2021	16:30:00	28.443
17/08/2021	16:45:00	28.443
17/08/2021	17:00:00	28.443
17/08/2021	17:15:00	28.443
17/08/2021	17:30:00	28.343
17/08/2021	17:45:00	28.542
17/08/2021	18:00:00	28.443
17/08/2021	18:15:00	28.443
17/08/2021	18:30:00	28.343
17/08/2021	18:45:00	28.046
17/08/2021	19:00:00	27.947
17/08/2021	19:15:00	27.551
17/08/2021	19:30:00	27.848
17/08/2021	19:45:00	27.947
17/08/2021	20:00:00	28.046
17/08/2021	20:15:00	28.046
17/08/2021	20:30:00	28.145
17/08/2021	20:45:00	28.244
17/08/2021	21:00:00	28.244
17/08/2021	21:15:00	28.244
17/08/2021	21:30:00	28.244
17/08/2021	21:45:00	28.244
17/08/2021	22:00:00	28.145
17/08/2021	22:15:00	28.046
17/08/2021	22:30:00	28.046
17/08/2021	22:45:00	28.046
17/08/2021	23:00:00	27.848
17/08/2021	23:15:00	27.947
17/08/2021	23:30:00	27.947
17/08/2021	23:45:00	27.947
18/08/2021	0:00:00	27.947
18/08/2021	0:15:00	27.947
18/08/2021	0:30:00	27.947
18/08/2021	0:45:00	27.947
18/08/2021	1:00:00	27.947
18/08/2021	1:15:00	27.947
18/08/2021	1:30:00	27.947
18/08/2021	1:45:00	28.046
18/08/2021	2:00:00	28.145
18/08/2021	2:15:00	28.145
18/08/2021	2:30:00	28.244
18/08/2021	2:45:00	28.244
18/08/2021	3:00:00	28.244
18/08/2021	3:15:00	28.343
18/08/2021	3:30:00	28.343
18/08/2021	3:45:00	28.443
18/08/2021	4:00:00	28.443
18/08/2021	4:15:00	28.443
18/08/2021	4:30:00	28.542
18/08/2021	4:45:00	28.443
18/08/2021	5:00:00	28.542
18/08/2021	5:15:00	28.542
18/08/2021	5:30:00	28.542
18/08/2021	5:45:00	28.542
18/08/2021	6:00:00	28.542
18/08/2021	6:15:00	28.542
18/08/2021	6:30:00	28.542
18/08/2021	6:45:00	28.542
18/08/2021	7:00:00	28.542
18/08/2021	7:15:00	28.542
18/08/2021	7:30:00	28.641
18/08/2021	7:45:00	28.641
18/08/2021	8:00:00	28.542
18/08/2021	8:15:00	28.542
18/08/2021	8:30:00	28.641
18/08/2021	8:45:00	28.542
18/08/2021	9:00:00	28.542
18/08/2021	9:15:00	28.542
18/08/2021	9:30:00	28.542
18/08/2021	9:45:00	28.542
18/08/2021	10:00:00	28.542
18/08/2021	10:15:00	28.542
18/08/2021	10:30:00	28.542
18/08/2021	10:45:00	28.841
18/08/2021	11:00:00	28.741
18/08/2021	11:15:00	28.741
18/08/2021	11:30:00	28.940
18/08/2021	11:45:00	28.940
18/08/2021	12:00:00	28.940
18/08/2021	12:15:00	28.940
18/08/2021	12:30:00	28.940
18/08/2021	12:45:00	28.841
18/08/2021	13:00:00	28.841
18/08/2021	13:15:00	28.841
18/08/2021	13:30:00	28.841
18/08/2021	13:45:00	28.940
18/08/2021	14:00:00	28.940
18/08/2021	14:15:00	28.940
18/08/2021	14:30:00	28.940
18/08/2021	14:45:00	29.041
18/08/2021	15:00:00	29.041
18/08/2021	15:15:00	28.940
18/08/2021	15:30:00	28.940
18/08/2021	15:45:00	28.940
18/08/2021	16:00:00	29.041
18/08/2021	16:15:00	29.041
18/08/2021	16:30:00	29.041
18/08/2021	16:45:00	29.041
18/08/2021	17:00:00	29.041
18/08/2021	17:15:00	29.041
18/08/2021	17:30:00	29.041
18/08/2021	17:45:00	29.041
18/08/2021	18:00:00	29.041
18/08/2021	18:15:00	29.041
18/08/2021	18:30:00	29.041
18/08/2021	18:45:00	29.041
18/08/2021	19:00:00	29.041
18/08/2021	19:15:00	29.041
18/08/2021	19:30:00	29.041
18/08/2021	19:45:00	28.940
18/08/2021	20:00:00	28.841
18/08/2021	20:15:00	28.841
18/08/2021	20:30:00	28.841
18/08/2021	20:45:00	28.841
18/08/2021	21:00:00	28.841
18/08/2021	21:15:00	28.841
18/08/2021	21:30:00	28.841
18/08/2021	21:45:00	28.841
18/08/2021	22:00:00	28.841
18/08/2021	22:15:00	28.841
18/08/2021	22:30:00	28.841
18/08/2021	22:45:00	28.841
18/08/2021	23:00:00	28.841
18/08/2021	23:15:00	28.841
18/08/2021	23:30:00	28.841
18/08/2021	23:45:00	28.841
19/08/2021	0:00:00	28.841
19/08/2021	0:15:00	28.841
19/08/2021	0:30:00	28.741
19/08/2021	0:45:00	28.741
19/08/2021	1:00:00	28.841
19/08/2021	1:15:00	28.841
19/08/2021	1:30:00	28.741
19/08/2021	1:45:00	28.741
19/08/2021	2:00:00	28.741
19/08/2021	2:15:00	28.741
19/08/2021	2:30:00	28.741
19/08/2021	2:45:00	28.741
19/08/2021	3:00:00	28.741
19/08/2021	3:15:00	28.741
19/08/2021	3:30:00	28.741
19/08/2021	3:45:00	28.741
19/08/2021	4:00:00	28.741
19/08/2021	4:15:00	28.741
19/08/2021	4:30:00	28.741
19/08/2021	4:45:00	28.741
19/08/2021	5:00:00	28.741
19/08/2021	5:15:00	28.741
19/08/2021	5:30:00	28.741
19/08/2021	5:45:00	28.741
19/08/2021	6:00:00	28.741
19/08/2021	6:15:00	28.741
19/08/2021	6:30:00	28.741
19/08/2021	6:45:00	28.741
19/08/2021	7:00:00	28.741
19/08/2021	7:15:00	28.741
19/08/2021	7:30:00	28.741
19/08/2021	7:45:00	28.741
19/08/2021	8:00:00	28.741
19/08/2021	8:15:00	28.741
19/08/2021	8:30:00	28.741
19/08/2021	8:45:00	28.841
19/08/2021	9:00:00	28.841
19/08/2021	9:15:00	28.841
19/08/2021	9:30:00	28.841
19/08/2021	9:45:00	28.841
19/08/2021	10:00:00	28.841
19/08/2021	10:15:00	28.841
19/08/2021	10:30:00	28.841
19/08/2021	10:45:00	28.841
19/08/2021	11:00:00	28.841
19/08/2021	11:15:00	28.841
19/08/2021	11:30:00	28.841
19/08/2021	11:45:00	28.841
19/08/2021	12:00:00	28.841
19/08/2021	12:15:00	28.841
19/08/2021	12:30:00	28.841
19/08/2021	12:45:00	28.841
19/08/2021	13:00:00	28.841
19/08/2021	13:15:00	28.841
19/08/2021	13:30:00	28.841
19/08/2021	13:45:00	28.841
19/08/2021	14:00:00	28.841
19/08/2021	14:15:00	28.841
19/08/2021	14:30:00	28.841
19/08/2021	14:45:00	28.841
19/08/2021	15:00:00	28.841
19/08/2021	15:15:00	28.841
19/08/2021	15:30:00	28.841
19/08/2021	15:45:00	28.841
19/08/2021	16:00:00	28.741
19/08/2021	16:15:00	28.741
19/08/2021	16:30:00	28.741
19/08/2021	16:45:00	28.741
19/08/2021	17:00:00	28.641
19/08/2021	17:15:00	28.741
19/08/2021	17:30:00	28.741
19/08/2021	17:45:00	28.741
19/08/2021	18:00:00	28.741
19/08/2021	18:15:00	28.741
19/08/2021	18:30:00	28.741
19/08/2021	18:45:00	28.741
19/08/2021	19:00:00	28.741
19/08/2021	19:15:00	28.741
19/08/2021	19:30:00	28.741
19/08/2021	19:45:00	28.741
19/08/2021	20:00:00	28.641
19/08/2021	20:15:00	28.641
19/08/2021	20:30:00	28.741
19/08/2021	20:45:00	28.641
19/08/2021	21:00:00	28.641
19/08/2021	21:15:00	28.641
19/08/2021	21:30:00	28.641
19/08/2021	21:45:00	28.641
19/08/2021	22:00:00	28.641
19/08/2021	22:15:00	28.641
19/08/2021	22:30:00	28.641
19/08/2021	22:45:00	28.641
19/08/2021	23:00:00	28.641
19/08/2021	23:15:00	28.741
19/08/2021	23:30:00	28.641
19/08/2021	23:45:00	28.641
20/08/2021	0:00:00	28.641
20/08/2021	0:15:00	28.641
20/08/2021	0:30:00	28.641
20/08/2021	0:45:00	28.641
20/08/2021	1:00:00	28.741
20/08/2021	1:15:00	28.641
20/08/2021	1:30:00	28.741
20/08/2021	1:45:00	28.741
20/08/2021	2:00:00	28.841
20/08/2021	2:15:00	28.741
20/08/2021	2:30:00	28.741
20/08/2021	2:45:00	28.741
20/08/2021	3:00:00	28.741
20/08/2021	3:15:00	28.641
20/08/2021	3:30:00	28.641
20/08/2021	3:45:00	28.741
20/08/2021	4:00:00	28.741
20/08/2021	4:15:00	28.741
20/08/2021	4:30:00	28.641
20/08/2021	4:45:00	28.641
20/08/2021	5:00:00	28.542
20/08/2021	5:15:00	28.641
20/08/2021	5:30:00	28.542
20/08/2021	5:45:00	28.641
20/08/2021	6:00:00	28.641
20/08/2021	6:15:00	28.542
20/08/2021	6:30:00	28.542
20/08/2021	6:45:00	28.641
20/08/2021	7:00:00	28.641
20/08/2021	7:15:00	28.641
20/08/2021	7:30:00	28.641
20/08/2021	7:45:00	28.741
20/08/2021	8:00:00	28.641
20/08/2021	8:15:00	28.641
20/08/2021	8:30:00	28.741
20/08/2021	8:45:00	28.641
20/08/2021	9:00:00	28.641
20/08/2021	9:15:00	28.641
20/08/2021	9:30:00	28.641
20/08/2021	9:45:00	28.741
20/08/2021	10:00:00	28.741
20/08/2021	10:15:00	28.641
20/08/2021	10:30:00	28.741
20/08/2021	10:45:00	28.641
20/08/2021	11:00:00	28.641
20/08/2021	11:15:00	28.542
20/08/2021	11:30:00	28.542
20/08/2021	11:45:00	28.443
20/08/2021	12:00:00	28.542
20/08/2021	12:15:00	28.542
20/08/2021	12:30:00	28.542
20/08/2021	12:45:00	28.542
20/08/2021	13:00:00	28.641
20/08/2021	13:15:00	28.443
20/08/2021	13:30:00	28.542
20/08/2021	13:45:00	28.542
20/08/2021	14:00:00	28.641
20/08/2021	14:15:00	28.741
20/08/2021	14:30:00	28.741
20/08/2021	14:45:00	28.940
20/08/2021	15:00:00	28.841
20/08/2021	15:15:00	28.841
20/08/2021	15:30:00	28.841
20/08/2021	15:45:00	28.940
20/08/2021	16:00:00	28.940
20/08/2021	16:15:00	28.741
20/08/2021	16:30:00	28.741
20/08/2021	16:45:00	28.542
20/08/2021	17:00:00	28.641
20/08/2021	17:15:00	28.741
20/08/2021	17:30:00	28.741
20/08/2021	17:45:00	28.641
20/08/2021	18:00:00	28.641
20/08/2021	18:15:00	28.641
20/08/2021	18:30:00	28.641
20/08/2021	18:45:00	28.542
20/08/2021	19:00:00	28.641
20/08/2021	19:15:00	28.741
20/08/2021	19:30:00	28.641
20/08/2021	19:45:00	28.641
20/08/2021	20:00:00	28.641
20/08/2021	20:15:00	28.841
20/08/2021	20:30:00	28.741
20/08/2021	20:45:00	28.741
20/08/2021	21:00:00	28.741
20/08/2021	21:15:00	28.841
20/08/2021	21:30:00	28.741
20/08/2021	21:45:00	28.741
20/08/2021	22:00:00	28.841
20/08/2021	22:15:00	28.741
20/08/2021	22:30:00	28.741
20/08/2021	22:45:00	28.741
20/08/2021	23:00:00	28.741
20/08/2021	23:15:00	28.741
20/08/2021	23:30:00	28.741
20/08/2021	23:45:00	28.741
21/08/2021	0:00:00	28.741
21/08/2021	0:15:00	28.741
21/08/2021	0:30:00	28.641
21/08/2021	0:45:00	28.741
21/08/2021	1:00:00	28.641
21/08/2021	1:15:00	28.641
21/08/2021	1:30:00	28.741
21/08/2021	1:45:00	28.741
21/08/2021	2:00:00	28.741
21/08/2021	2:15:00	28.741
21/08/2021	2:30:00	28.741
21/08/2021	2:45:00	28.741
21/08/2021	3:00:00	28.741
21/08/2021	3:15:00	28.741
21/08/2021	3:30:00	28.741
21/08/2021	3:45:00	28.741
21/08/2021	4:00:00	28.741
21/08/2021	4:15:00	28.741
21/08/2021	4:30:00	28.741
21/08/2021	4:45:00	28.741
21/08/2021	5:00:00	28.741
21/08/2021	5:15:00	28.741
21/08/2021	5:30:00	28.641
21/08/2021	5:45:00	28.741
21/08/2021	6:00:00	28.741
21/08/2021	6:15:00	28.741
21/08/2021	6:30:00	28.741
21/08/2021	6:45:00	28.741
21/08/2021	7:00:00	28.741
21/08/2021	7:15:00	28.741
21/08/2021	7:30:00	28.741
21/08/2021	7:45:00	28.741
21/08/2021	8:00:00	28.641
21/08/2021	8:15:00	28.741
21/08/2021	8:30:00	28.641
21/08/2021	8:45:00	28.741
21/08/2021	9:00:00	28.641
21/08/2021	9:15:00	28.641
21/08/2021	9:30:00	28.641
21/08/2021	9:45:00	28.641
21/08/2021	10:00:00	28.741
21/08/2021	10:15:00	28.741
21/08/2021	10:30:00	28.741
21/08/2021	10:45:00	28.641
21/08/2021	11:00:00	28.641
21/08/2021	11:15:00	28.741
21/08/2021	11:30:00	28.741
21/08/2021	11:45:00	28.641
21/08/2021	12:00:00	28.641
21/08/2021	12:15:00	28.641
21/08/2021	12:30:00	28.741
21/08/2021	12:45:00	28.641
21/08/2021	13:00:00	28.741
21/08/2021	13:15:00	28.940
21/08/2021	13:30:00	28.940
21/08/2021	13:45:00	28.940
21/08/2021	14:00:00	29.041
21/08/2021	14:15:00	28.940
21/08/2021	14:30:00	29.041
21/08/2021	14:45:00	28.940
21/08/2021	15:00:00	28.940
21/08/2021	15:15:00	29.041
21/08/2021	15:30:00	29.041
21/08/2021	15:45:00	28.940
21/08/2021	16:00:00	29.041
21/08/2021	16:15:00	29.041
21/08/2021	16:30:00	28.940
21/08/2021	16:45:00	28.940
21/08/2021	17:00:00	29.141
21/08/2021	17:15:00	28.940
21/08/2021	17:30:00	28.841
21/08/2021	17:45:00	28.940
21/08/2021	18:00:00	28.940
21/08/2021	18:15:00	28.841
21/08/2021	18:30:00	28.841
21/08/2021	18:45:00	28.940
21/08/2021	19:00:00	28.841
21/08/2021	19:15:00	28.741
21/08/2021	19:30:00	28.741
21/08/2021	19:45:00	28.741
21/08/2021	20:00:00	28.741
21/08/2021	20:15:00	28.841
21/08/2021	20:30:00	28.741
21/08/2021	20:45:00	28.741
21/08/2021	21:00:00	28.841
21/08/2021	21:15:00	28.841
21/08/2021	21:30:00	28.940
21/08/2021	21:45:00	28.940
21/08/2021	22:00:00	28.940
21/08/2021	22:15:00	28.940
21/08/2021	22:30:00	28.940
21/08/2021	22:45:00	28.841
21/08/2021	23:00:00	28.940
21/08/2021	23:15:00	28.841
21/08/2021	23:30:00	28.841
21/08/2021	23:45:00	28.841
22/08/2021	0:00:00	28.841
22/08/2021	0:15:00	28.741
22/08/2021	0:30:00	28.741
22/08/2021	0:45:00	28.741
22/08/2021	1:00:00	28.641
22/08/2021	1:15:00	28.741
22/08/2021	1:30:00	28.741
22/08/2021	1:45:00	28.741
22/08/2021	2:00:00	28.741
22/08/2021	2:15:00	28.741
22/08/2021	2:30:00	28.741
22/08/2021	2:45:00	28.741
22/08/2021	3:00:00	28.741
22/08/2021	3:15:00	28.741
22/08/2021	3:30:00	28.641
22/08/2021	3:45:00	28.641
22/08/2021	4:00:00	28.641
22/08/2021	4:15:00	28.542
22/08/2021	4:30:00	28.542
22/08/2021	4:45:00	28.542
22/08/2021	5:00:00	28.542
22/08/2021	5:15:00	28.443
22/08/2021	5:30:00	28.542
22/08/2021	5:45:00	28.542
22/08/2021	6:00:00	28.542
22/08/2021	6:15:00	28.443
22/08/2021	6:30:00	28.443
22/08/2021	6:45:00	28.542
22/08/2021	7:00:00	28.542
22/08/2021	7:15:00	28.542
22/08/2021	7:30:00	28.641
22/08/2021	7:45:00	28.641
22/08/2021	8:00:00	28.542
22/08/2021	8:15:00	28.542
22/08/2021	8:30:00	28.641
22/08/2021	8:45:00	28.542
22/08/2021	9:00:00	28.542
22/08/2021	9:15:00	28.542
22/08/2021	9:30:00	28.542
22/08/2021	9:45:00	28.542
22/08/2021	10:00:00	28.542
22/08/2021	10:15:00	28.542
22/08/2021	10:30:00	28.542
22/08/2021	10:45:00	28.542
22/08/2021	11:00:00	28.641
22/08/2021	11:15:00	28.641
22/08/2021	11:30:00	28.641
22/08/2021	11:45:00	28.641
22/08/2021	12:00:00	28.641
22/08/2021	12:15:00	28.641
22/08/2021	12:30:00	28.641
22/08/2021	12:45:00	28.641
22/08/2021	13:00:00	28.641
22/08/2021	13:15:00	28.741
22/08/2021	13:30:00	28.841
22/08/2021	13:45:00	28.741
22/08/2021	14:00:00	28.741
22/08/2021	14:15:00	28.741
22/08/2021	14:30:00	28.741
22/08/2021	14:45:00	28.841
22/08/2021	15:00:00	28.741
22/08/2021	15:15:00	28.841
22/08/2021	15:30:00	28.741
22/08/2021	15:45:00	28.641
22/08/2021	16:00:00	28.741
22/08/2021	16:15:00	28.741
22/08/2021	16:30:00	28.741
22/08/2021	16:45:00	28.741
22/08/2021	17:00:00	28.641
22/08/2021	17:15:00	28.641
22/08/2021	17:30:00	28.741
22/08/2021	17:45:00	28.841
22/08/2021	18:00:00	28.841
22/08/2021	18:15:00	28.841
22/08/2021	18:30:00	28.841
22/08/2021	18:45:00	28.741
22/08/2021	19:00:00	28.841
22/08/2021	19:15:00	28.741
22/08/2021	19:30:00	28.841
22/08/2021	19:45:00	28.741
22/08/2021	20:00:00	28.741
22/08/2021	20:15:00	28.741
22/08/2021	20:30:00	28.741
22/08/2021	20:45:00	28.841
22/08/2021	21:00:00	28.741
22/08/2021	21:15:00	28.841
22/08/2021	21:30:00	28.841
22/08/2021	21:45:00	28.841
22/08/2021	22:00:00	28.741
22/08/2021	22:15:00	28.741
22/08/2021	22:30:00	28.841
22/08/2021	22:45:00	28.741
22/08/2021	23:00:00	28.841
22/08/2021	23:15:00	28.841
22/08/2021	23:30:00	28.741
22/08/2021	23:45:00	28.741
23/08/2021	0:00:00	28.741
23/08/2021	0:15:00	28.741
23/08/2021	0:30:00	28.741
23/08/2021	0:45:00	28.741
23/08/2021	1:00:00	28.741
23/08/2021	1:15:00	28.741
23/08/2021	1:30:00	28.641
23/08/2021	1:45:00	28.641
23/08/2021	2:00:00	28.641
23/08/2021	2:15:00	28.641
23/08/2021	2:30:00	28.741
23/08/2021	2:45:00	28.641
23/08/2021	3:00:00	28.741
23/08/2021	3:15:00	28.641
23/08/2021	3:30:00	28.641
23/08/2021	3:45:00	28.641
23/08/2021	4:00:00	28.641
23/08/2021	4:15:00	28.641
23/08/2021	4:30:00	28.641
23/08/2021	4:45:00	28.641
23/08/2021	5:00:00	28.641
23/08/2021	5:15:00	28.741
23/08/2021	5:30:00	28.741
23/08/2021	5:45:00	28.741
23/08/2021	6:00:00	28.741
23/08/2021	6:15:00	28.741
23/08/2021	6:30:00	28.741
23/08/2021	6:45:00	28.741
23/08/2021	7:00:00	28.841
23/08/2021	7:15:00	28.841
23/08/2021	7:30:00	28.841
23/08/2021	7:45:00	28.841
23/08/2021	8:00:00	28.841
23/08/2021	8:15:00	28.841
23/08/2021	8:30:00	28.841
23/08/2021	8:45:00	28.841
23/08/2021	9:00:00	28.841
23/08/2021	9:15:00	28.741
23/08/2021	9:30:00	28.841
23/08/2021	9:45:00	28.841
23/08/2021	10:00:00	28.841
23/08/2021	10:15:00	28.841
23/08/2021	10:30:00	28.741
23/08/2021	10:45:00	28.841
23/08/2021	11:00:00	28.841
23/08/2021	11:15:00	28.841
23/08/2021	11:30:00	28.841
23/08/2021	11:45:00	28.940
23/08/2021	12:00:00	28.940
23/08/2021	12:15:00	28.940
23/08/2021	12:30:00	29.041
23/08/2021	12:45:00	28.841
23/08/2021	13:00:00	29.041
23/08/2021	13:15:00	28.940
23/08/2021	13:30:00	28.940
23/08/2021	13:45:00	29.041
23/08/2021	14:00:00	29.141
23/08/2021	14:15:00	29.041
23/08/2021	14:30:00	29.041
23/08/2021	14:45:00	29.041
23/08/2021	15:00:00	29.241
23/08/2021	15:15:00	29.141
23/08/2021	15:30:00	29.041
23/08/2021	15:45:00	29.141
23/08/2021	16:00:00	29.041
23/08/2021	16:15:00	29.041
23/08/2021	16:30:00	29.141
23/08/2021	16:45:00	29.141
23/08/2021	17:00:00	29.041
23/08/2021	17:15:00	28.940
23/08/2021	17:30:00	29.141
23/08/2021	17:45:00	29.041
23/08/2021	18:00:00	29.041
23/08/2021	18:15:00	28.940
23/08/2021	18:30:00	28.841
23/08/2021	18:45:00	28.940
23/08/2021	19:00:00	28.841
23/08/2021	19:15:00	28.841
23/08/2021	19:30:00	28.841
23/08/2021	19:45:00	28.841
23/08/2021	20:00:00	28.841
23/08/2021	20:15:00	28.841
23/08/2021	20:30:00	28.841
23/08/2021	20:45:00	28.841
23/08/2021	21:00:00	28.841
23/08/2021	21:15:00	28.841
23/08/2021	21:30:00	28.940
23/08/2021	21:45:00	28.940
23/08/2021	22:00:00	28.841
23/08/2021	22:15:00	28.841
23/08/2021	22:30:00	28.841
23/08/2021	22:45:00	28.841
23/08/2021	23:00:00	28.841
23/08/2021	23:15:00	28.841
23/08/2021	23:30:00	28.841
23/08/2021	23:45:00	28.841
24/08/2021	0:00:00	28.841
24/08/2021	0:15:00	28.741
24/08/2021	0:30:00	28.841
24/08/2021	0:45:00	28.741
24/08/2021	1:00:00	28.841
24/08/2021	1:15:00	28.741
24/08/2021	1:30:00	28.741
24/08/2021	1:45:00	28.741
24/08/2021	2:00:00	28.741
24/08/2021	2:15:00	28.641
24/08/2021	2:30:00	28.741
24/08/2021	2:45:00	28.641
24/08/2021	3:00:00	28.641
24/08/2021	3:15:00	28.641
24/08/2021	3:30:00	28.542
24/08/2021	3:45:00	28.641
24/08/2021	4:00:00	28.641
24/08/2021	4:15:00	28.542
24/08/2021	4:30:00	28.542
24/08/2021	4:45:00	28.542
24/08/2021	5:00:00	28.443
24/08/2021	5:15:00	28.542
24/08/2021	5:30:00	28.641
24/08/2021	5:45:00	28.443
24/08/2021	6:00:00	28.443
24/08/2021	6:15:00	28.542
24/08/2021	6:30:00	28.542
24/08/2021	6:45:00	28.641
24/08/2021	7:00:00	28.741
24/08/2021	7:15:00	28.741
24/08/2021	7:30:00	28.741
24/08/2021	7:45:00	28.741
24/08/2021	8:00:00	28.841
24/08/2021	8:15:00	28.741
24/08/2021	8:30:00	28.841
24/08/2021	8:45:00	28.841
24/08/2021	9:00:00	28.940
24/08/2021	9:15:00	28.940
24/08/2021	9:30:00	28.940
24/08/2021	9:45:00	28.940
24/08/2021	10:00:00	28.940
24/08/2021	10:15:00	28.940
24/08/2021	10:30:00	28.940
24/08/2021	10:45:00	28.940
24/08/2021	11:00:00	28.940
24/08/2021	11:15:00	28.940
24/08/2021	11:30:00	28.940
24/08/2021	11:45:00	29.041
24/08/2021	12:00:00	29.041
24/08/2021	12:15:00	29.141
24/08/2021	12:30:00	29.141
24/08/2021	12:45:00	29.141
24/08/2021	13:00:00	29.041
24/08/2021	13:15:00	29.041
24/08/2021	13:30:00	29.041
24/08/2021	13:45:00	29.141
24/08/2021	14:00:00	29.241
24/08/2021	14:15:00	29.141
24/08/2021	14:30:00	29.141
24/08/2021	14:45:00	29.241
24/08/2021	15:00:00	29.241
24/08/2021	15:15:00	29.241
24/08/2021	15:30:00	29.241
24/08/2021	15:45:00	29.241
24/08/2021	16:00:00	29.241
24/08/2021	16:15:00	29.241
24/08/2021	16:30:00	29.241
24/08/2021	16:45:00	29.241
24/08/2021	17:00:00	29.241
24/08/2021	17:15:00	29.241
24/08/2021	17:30:00	29.241
24/08/2021	17:45:00	29.241
24/08/2021	18:00:00	29.141
24/08/2021	18:15:00	29.141
24/08/2021	18:30:00	29.141
24/08/2021	18:45:00	29.041
24/08/2021	19:00:00	29.141
24/08/2021	19:15:00	29.041
24/08/2021	19:30:00	29.041
24/08/2021	19:45:00	29.041
24/08/2021	20:00:00	29.041
24/08/2021	20:15:00	29.041
24/08/2021	20:30:00	29.041
24/08/2021	20:45:00	29.041
24/08/2021	21:00:00	29.041
24/08/2021	21:15:00	29.041
24/08/2021	21:30:00	29.041
24/08/2021	21:45:00	29.041
24/08/2021	22:00:00	29.041
24/08/2021	22:15:00	29.041
24/08/2021	22:30:00	29.041
24/08/2021	22:45:00	28.940
24/08/2021	23:00:00	28.940
24/08/2021	23:15:00	28.841
24/08/2021	23:30:00	28.940
24/08/2021	23:45:00	28.940
25/08/2021	0:00:00	28.940
25/08/2021	0:15:00	28.940
25/08/2021	0:30:00	28.940
25/08/2021	0:45:00	28.940
25/08/2021	1:00:00	28.940
25/08/2021	1:15:00	28.841
25/08/2021	1:30:00	28.741
25/08/2021	1:45:00	28.741
25/08/2021	2:00:00	28.741
25/08/2021	2:15:00	28.641
25/08/2021	2:30:00	28.741
25/08/2021	2:45:00	28.641
25/08/2021	3:00:00	28.641
25/08/2021	3:15:00	28.641
25/08/2021	3:30:00	28.641
25/08/2021	3:45:00	28.542
25/08/2021	4:00:00	28.343
25/08/2021	4:15:00	28.343
25/08/2021	4:30:00	28.542
25/08/2021	4:45:00	28.542
25/08/2021	5:00:00	28.443
25/08/2021	5:15:00	28.542
25/08/2021	5:30:00	28.542
25/08/2021	5:45:00	28.542
25/08/2021	6:00:00	28.641
25/08/2021	6:15:00	28.641
25/08/2021	6:30:00	28.641
25/08/2021	6:45:00	28.542
25/08/2021	7:00:00	28.641
25/08/2021	7:15:00	28.641
25/08/2021	7:30:00	28.641
25/08/2021	7:45:00	28.641
25/08/2021	8:00:00	28.741
25/08/2021	8:15:00	28.741
25/08/2021	8:30:00	28.741
25/08/2021	8:45:00	28.741
25/08/2021	9:00:00	28.741
25/08/2021	9:15:00	28.741
25/08/2021	9:30:00	28.741
25/08/2021	9:45:00	28.741
25/08/2021	10:00:00	28.741
25/08/2021	10:15:00	28.741
25/08/2021	10:30:00	28.741
25/08/2021	10:45:00	28.741
25/08/2021	11:00:00	28.841
25/08/2021	11:15:00	28.741
25/08/2021	11:30:00	28.741
25/08/2021	11:45:00	28.841
25/08/2021	12:00:00	28.741
25/08/2021	12:15:00	28.841
25/08/2021	12:30:00	28.940
25/08/2021	12:45:00	28.841
25/08/2021	13:00:00	28.940
25/08/2021	13:15:00	28.841
25/08/2021	13:30:00	29.041
25/08/2021	13:45:00	29.041
25/08/2021	14:00:00	29.041
