"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20364086, SEN S/N: 20364086, LBL: Aire_25m)"	"Acoplador separado (LGR S/N: 20364086, SEN S/N: 20364086)"	"Acoplador adjunto (LGR S/N: 20364086, SEN S/N: 20364086)"	"Host conectado (LGR S/N: 20364086, SEN S/N: 20364086)"	"Parado (LGR S/N: 20364086, SEN S/N: 20364086)"	"Final de archivo (LGR S/N: 20364086, SEN S/N: 20364086)"
2787	10/09/22	12:00:00	28.147					
2788	10/09/22	13:00:00	28.295					
2789	10/09/22	14:00:00	28.295					
2790	10/09/22	15:00:00	25.720					
2791	10/09/22	16:00:00	22.082					
2792	10/09/22	17:00:00	20.722					
2793	10/09/22	18:00:00	20.460					
2794	10/09/22	19:00:00	19.318					
2795	10/09/22	20:00:00	18.794					
2796	10/09/22	21:00:00	20.007					
2797	10/09/22	22:00:00	25.283					
2798	10/09/22	23:00:00	25.987					
2799	11/09/22	00:00:00	26.012					
2800	11/09/22	01:00:00	26.500					
2801	11/09/22	02:00:00	27.358					
2802	11/09/22	03:00:00	27.628					
2803	11/09/22	04:00:00	27.702					
2804	11/09/22	05:00:00	26.793					
2805	11/09/22	06:00:00	26.549					
2806	11/09/22	07:00:00	23.881					
2807	11/09/22	08:00:00	22.441					
2808	11/09/22	09:00:00	22.154					
2809	11/09/22	10:00:00	22.824					
2810	11/09/22	11:00:00	24.219					
2811	11/09/22	12:00:00	23.881					
2812	11/09/22	13:00:00	23.112					
2813	11/09/22	14:00:00	23.545					
2814	11/09/22	15:00:00	24.823					
2815	11/09/22	16:00:00	25.550					
2816	11/09/22	17:00:00	26.329					
2817	11/09/22	18:00:00	26.256					
2818	11/09/22	19:00:00	26.940					
2819	11/09/22	20:00:00	27.161					
2820	11/09/22	21:00:00	26.207					
2821	11/09/22	22:00:00	27.087					
2822	11/09/22	23:00:00	27.382					
2823	12/09/22	00:00:00	27.727					
2824	12/09/22	01:00:00	27.924					
2825	12/09/22	02:00:00	27.087					
2826	12/09/22	03:00:00	22.681					
2827	12/09/22	04:00:00	21.867					
2828	12/09/22	05:00:00	21.056					
2829	12/09/22	06:00:00	19.936					
2830	12/09/22	07:00:00	19.389					
2831	12/09/22	08:00:00	19.103					
2832	12/09/22	09:00:00	20.246					
2833	12/09/22	10:00:00	25.866					
2834	12/09/22	11:00:00	26.378					
2835	12/09/22	12:00:00	26.549					
2836	12/09/22	13:00:00	27.136					
2837	12/09/22	14:00:00	27.481					
2838	12/09/22	15:00:00	27.702					
2839	12/09/22	16:00:00	27.751					
2840	12/09/22	17:00:00	27.358					
2841	12/09/22	18:00:00	27.801					
2842	12/09/22	19:00:00	27.653					
2843	12/09/22	20:00:00	27.308					
2844	12/09/22	21:00:00	26.916					
2845	12/09/22	22:00:00	26.842					
2846	12/09/22	23:00:00	26.940					
2847	13/09/22	00:00:00	27.210					
2848	13/09/22	01:00:00	24.557					
2849	13/09/22	02:00:00	24.098					
2850	13/09/22	03:00:00	25.623					
2851	13/09/22	04:00:00	27.382					
2852	13/09/22	05:00:00	26.695					
2853	13/09/22	06:00:00	27.481					
2854	13/09/22	07:00:00	26.524					
2855	13/09/22	08:00:00	24.171					
2856	13/09/22	09:00:00	26.280					
2857	13/09/22	10:00:00	26.671					
2858	13/09/22	11:00:00	26.353					
2859	13/09/22	12:00:00	26.402					
2860	13/09/22	13:00:00	25.963					
2861	13/09/22	14:00:00	26.378					
2862	13/09/22	15:00:00	25.477					
2863	13/09/22	16:00:00	25.113					
2864	13/09/22	17:00:00	23.905					
2865	13/09/22	18:00:00	23.256					
2866	13/09/22	19:00:00	23.016					
2867	13/09/22	20:00:00	22.992					
2868	13/09/22	21:00:00	26.451					
2869	13/09/22	22:00:00	24.677					
2870	13/09/22	23:00:00	23.689					
2871	14/09/22	00:00:00	27.284					
2872	14/09/22	01:00:00	26.793					
2873	14/09/22	02:00:00	26.695					
2874	14/09/22	03:00:00	24.944					
2875	14/09/22	04:00:00	25.065					
2876	14/09/22	05:00:00	27.875					
2877	14/09/22	06:00:00	27.899					
2878	14/09/22	07:00:00	27.924					
2879	14/09/22	08:00:00	27.998					
2880	14/09/22	09:00:00	28.072					
2881	14/09/22	10:00:00	27.431					
2882	14/09/22	11:00:00	27.702					
2883	14/09/22	12:00:00	25.234					
2884	14/09/22	13:00:00	24.629					
2885	14/09/22	14:00:00	24.339					
2886	14/09/22	15:00:00	24.219					
2887	14/09/22	16:00:00	24.508					
2888	14/09/22	17:00:00	24.508					
2889	14/09/22	18:00:00	24.508					
2890	14/09/22	19:00:00	24.653					
2891	14/09/22	20:00:00	25.016					
2892	14/09/22	21:00:00	27.850					
2893	14/09/22	22:00:00	27.875					
2894	14/09/22	23:00:00	27.776					
2895	15/09/22	00:00:00	27.924					
2896	15/09/22	01:00:00	27.727					
2897	15/09/22	02:00:00	27.579					
2898	15/09/22	03:00:00	27.628					
2899	15/09/22	04:00:00	28.023					
2900	15/09/22	05:00:00	28.171					
2901	15/09/22	06:00:00	26.965					
2902	15/09/22	07:00:00	20.770					
2903	15/09/22	08:00:00	19.651					
2904	15/09/22	09:00:00	19.484					
2905	15/09/22	10:00:00	19.484					
2906	15/09/22	11:00:00	19.603					
2907	15/09/22	12:00:00	20.674					
2908	15/09/22	13:00:00	24.895					
2909	15/09/22	14:00:00	25.768					
2910	15/09/22	15:00:00	26.671					
2911	15/09/22	16:00:00	25.647					
2912	15/09/22	17:00:00	26.671					
2913	15/09/22	18:00:00	27.382					
2914	15/09/22	19:00:00	27.456					
2915	15/09/22	20:00:00	27.186					
2916	15/09/22	21:00:00	27.505					
2917	15/09/22	22:00:00	28.048					
2918	15/09/22	23:00:00	28.023					
2919	16/09/22	00:00:00	28.048					
2920	16/09/22	01:00:00	26.671					
2921	16/09/22	02:00:00	26.085					
2922	16/09/22	03:00:00	25.768					
2923	16/09/22	04:00:00	25.404					
2924	16/09/22	05:00:00	24.171					
2925	16/09/22	06:00:00	23.256					
2926	16/09/22	07:00:00	24.002					
2927	16/09/22	08:00:00	25.428					
2928	16/09/22	09:00:00	26.085					
2929	16/09/22	10:00:00	26.940					
2930	16/09/22	11:00:00	27.063					
2931	16/09/22	12:00:00	30.293					
2932	16/09/22	13:00:00	28.444					
2933	16/09/22	14:00:00	27.407					
2934	16/09/22	15:00:00	27.308					
2935	16/09/22	16:00:00	26.940					
2936	16/09/22	16:48:06			Registrado			
2937	16/09/22	16:48:14				Registrado		
2938	16/09/22	16:48:20					Registrado	Registrado
