"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20987460, SEN S/N: 20987460, LBL: Cannelle 15m)"	"Acoplador separado (LGR S/N: 20987460, SEN S/N: 20987460)"	"Acoplador adjunto (LGR S/N: 20987460, SEN S/N: 20987460)"	"Host conectado (LGR S/N: 20987460, SEN S/N: 20987460)"	"Parado (LGR S/N: 20987460, SEN S/N: 20987460)"	"Final de archivo (LGR S/N: 20987460, SEN S/N: 20987460)"
2356	12/07/23	13:00:00	22.633					
2357	12/07/23	14:00:00	22.968					
2358	12/07/23	15:00:00	23.064					
2359	12/07/23	16:00:00	23.472					
2360	12/07/23	17:00:00	23.112					
2361	12/07/23	18:00:00	23.184					
2362	12/07/23	19:00:00	23.136					
2363	12/07/23	20:00:00	23.112					
2364	12/07/23	21:00:00	23.352					
2365	12/07/23	22:00:00	23.761					
2366	12/07/23	23:00:00	23.713					
2367	13/07/23	00:00:00	23.737					
2368	13/07/23	01:00:00	23.617					
2369	13/07/23	02:00:00	23.665					
2370	13/07/23	03:00:00	23.689					
2371	13/07/23	04:00:00	23.208					
2372	13/07/23	05:00:00	23.641					
2373	13/07/23	06:00:00	22.872					
2374	13/07/23	07:00:00	23.232					
2375	13/07/23	08:00:00	23.304					
2376	13/07/23	09:00:00	23.376					
2377	13/07/23	10:00:00	23.448					
2378	13/07/23	11:00:00	23.689					
2379	13/07/23	12:00:00	23.857					
2380	13/07/23	13:00:00	23.978					
2381	13/07/23	14:00:00	24.363					
2382	13/07/23	15:00:00	24.315					
2383	13/07/23	16:00:00	24.339					
2384	13/07/23	17:00:00	24.195					
2385	13/07/23	18:00:00	23.857					
2386	13/07/23	19:00:00	23.689					
2387	13/07/23	20:00:00	23.833					
2388	13/07/23	21:00:00	23.641					
2389	13/07/23	22:00:00	23.472					
2390	13/07/23	23:00:00	23.376					
2391	14/07/23	00:00:00	23.400					
2392	14/07/23	01:00:00	24.315					
2393	14/07/23	02:00:00	23.689					
2394	14/07/23	03:00:00	24.195					
2395	14/07/23	04:00:00	23.857					
2396	14/07/23	05:00:00	24.050					
2397	14/07/23	06:00:00	24.002					
2398	14/07/23	07:00:00	23.641					
2399	14/07/23	08:00:00	23.545					
2400	14/07/23	09:00:00	23.665					
2401	14/07/23	10:00:00	23.641					
2402	14/07/23	11:00:00	23.713					
2403	14/07/23	12:00:00	23.785					
2404	14/07/23	13:00:00	24.050					
2405	14/07/23	14:00:00	24.315					
2406	14/07/23	15:00:00	23.881					
2407	14/07/23	16:00:00	23.930					
2408	14/07/23	17:00:00	23.881					
2409	14/07/23	18:00:00	23.785					
2410	14/07/23	19:00:00	23.833					
2411	14/07/23	20:00:00	23.785					
2412	14/07/23	21:00:00	23.833					
2413	14/07/23	22:00:00	24.315					
2414	14/07/23	23:00:00	24.026					
2415	15/07/23	00:00:00	23.881					
2416	15/07/23	01:00:00	23.761					
2417	15/07/23	02:00:00	23.737					
2418	15/07/23	03:00:00	23.665					
2419	15/07/23	04:00:00	24.050					
2420	15/07/23	05:00:00	23.905					
2421	15/07/23	06:00:00	23.376					
2422	15/07/23	07:00:00	23.232					
2423	15/07/23	08:00:00	23.641					
2424	15/07/23	09:00:00	23.785					
2425	15/07/23	10:00:00	24.098					
2426	15/07/23	11:00:00	23.905					
2427	15/07/23	12:00:00	24.750					
2428	15/07/23	13:00:00	23.857					
2429	15/07/23	14:00:00	24.629					
2430	15/07/23	15:00:00	23.785					
2431	15/07/23	16:00:00	24.412					
2432	15/07/23	17:00:00	24.944					
2433	15/07/23	18:00:00	24.629					
2434	15/07/23	19:00:00	24.412					
2435	15/07/23	20:00:00	24.702					
2436	15/07/23	21:00:00	24.557					
2437	15/07/23	22:00:00	23.737					
2438	15/07/23	23:00:00	23.881					
2439	16/07/23	00:00:00	23.833					
2440	16/07/23	01:00:00	23.713					
2441	16/07/23	02:00:00	23.737					
2442	16/07/23	03:00:00	24.050					
2443	16/07/23	04:00:00	23.160					
2444	16/07/23	05:00:00	23.737					
2445	16/07/23	06:00:00	24.195					
2446	16/07/23	07:00:00	23.809					
2447	16/07/23	08:00:00	23.521					
2448	16/07/23	09:00:00	23.256					
2449	16/07/23	10:00:00	23.737					
2450	16/07/23	11:00:00	23.809					
2451	16/07/23	12:00:00	23.881					
2452	16/07/23	13:00:00	24.388					
2453	16/07/23	14:00:00	24.484					
2454	16/07/23	15:00:00	24.291					
2455	16/07/23	16:00:00	24.557					
2456	16/07/23	17:00:00	23.641					
2457	16/07/23	18:00:00	23.280					
2458	16/07/23	19:00:00	23.569					
2459	16/07/23	20:00:00	23.521					
2460	16/07/23	21:00:00	23.930					
2461	16/07/23	22:00:00	23.448					
2462	16/07/23	23:00:00	23.737					
2463	17/07/23	00:00:00	24.171					
2464	17/07/23	01:00:00	24.219					
2465	17/07/23	02:00:00	23.545					
2466	17/07/23	03:00:00	23.328					
2467	17/07/23	04:00:00	23.689					
2468	17/07/23	05:00:00	23.833					
2469	17/07/23	06:00:00	23.256					
2470	17/07/23	07:00:00	23.448					
2471	17/07/23	08:00:00	23.641					
2472	17/07/23	09:00:00	23.737					
2473	17/07/23	10:00:00	23.881					
2474	17/07/23	11:00:00	23.857					
2475	17/07/23	12:00:00	23.304					
2476	17/07/23	13:00:00	22.920					
2477	17/07/23	14:00:00	23.112					
2478	17/07/23	15:00:00	23.016					
2479	17/07/23	16:00:00	22.968					
2480	17/07/23	17:00:00	22.968					
2481	17/07/23	18:00:00	22.824					
2482	17/07/23	19:00:00	22.705					
2483	17/07/23	20:00:00	22.776					
2484	17/07/23	21:00:00	22.872					
2485	17/07/23	22:00:00	23.088					
2486	17/07/23	23:00:00	23.232					
2487	18/07/23	00:00:00	22.992					
2488	18/07/23	01:00:00	22.178					
2489	18/07/23	02:00:00	23.088					
2490	18/07/23	03:00:00	22.681					
2491	18/07/23	04:00:00	22.633					
2492	18/07/23	05:00:00	22.154					
2493	18/07/23	06:00:00	21.628					
2494	18/07/23	07:00:00	22.202					
2495	18/07/23	08:00:00	22.776					
2496	18/07/23	09:00:00	22.824					
2497	18/07/23	10:00:00	22.968					
2498	18/07/23	11:00:00	22.753					
2499	18/07/23	12:00:00	22.824					
2500	18/07/23	13:00:00	22.537					
2501	18/07/23	14:00:00	23.352					
2502	18/07/23	15:00:00	21.963					
2503	18/07/23	16:00:00	21.795					
2504	18/07/23	17:00:00	21.604					
2505	18/07/23	18:00:00	22.250					
2506	18/07/23	19:00:00	20.674					
2507	18/07/23	20:00:00	22.609					
2508	18/07/23	21:00:00	22.705					
2509	18/07/23	22:00:00	22.178					
2510	18/07/23	23:00:00	22.034					
2511	19/07/23	00:00:00	22.753					
2512	19/07/23	01:00:00	21.390					
2513	19/07/23	02:00:00	21.390					
2514	19/07/23	03:00:00	21.246					
2515	19/07/23	04:00:00	21.652					
2516	19/07/23	05:00:00	20.388					
2517	19/07/23	06:00:00	20.507					
2518	19/07/23	07:00:00	20.531					
2519	19/07/23	08:00:00	21.748					
2520	19/07/23	09:00:00	21.676					
2521	19/07/23	10:00:00	21.557					
2522	19/07/23	11:00:00	22.011					
2523	19/07/23	12:00:00	21.724					
2524	19/07/23	13:00:00	21.772					
2525	19/07/23	14:00:00	22.393					
2526	19/07/23	15:00:00	22.274					
2527	19/07/23	16:00:00	22.226					
2528	19/07/23	17:00:00	21.939					
2529	19/07/23	18:00:00	22.178					
2530	19/07/23	19:00:00	22.298					
2531	19/07/23	20:00:00	22.082					
2532	19/07/23	21:00:00	22.298					
2533	19/07/23	22:00:00	22.298					
2534	19/07/23	23:00:00	22.226					
2535	20/07/23	00:00:00	22.226					
2536	20/07/23	01:00:00	21.581					
2537	20/07/23	02:00:00	21.939					
2538	20/07/23	03:00:00	21.867					
2539	20/07/23	04:00:00	22.465					
2540	20/07/23	05:00:00	22.800					
2541	20/07/23	06:00:00	23.617					
2542	20/07/23	07:00:00	23.665					
2543	20/07/23	08:00:00	23.569					
2544	20/07/23	09:00:00	23.545					
2545	20/07/23	10:00:00	23.304					
2546	20/07/23	11:00:00	23.232					
2547	20/07/23	12:00:00	23.569					
2548	20/07/23	13:00:00	23.857					
2549	20/07/23	14:00:00	24.412					
2550	20/07/23	15:00:00	24.605					
2551	20/07/23	16:00:00	25.744					
2552	20/07/23	17:00:00	25.307					
2553	20/07/23	18:00:00	25.162					
2554	20/07/23	19:00:00	25.987					
2555	20/07/23	20:00:00	26.158					
2556	20/07/23	21:00:00	26.158					
2557	20/07/23	22:00:00	26.695					
2558	20/07/23	23:00:00	26.891					
2559	21/07/23	00:00:00	26.965					
2560	21/07/23	01:00:00	27.210					
2561	21/07/23	02:00:00	26.891					
2562	21/07/23	03:00:00	27.063					
2563	21/07/23	04:00:00	27.210					
2564	21/07/23	05:00:00	27.186					
2565	21/07/23	06:00:00	27.210					
2566	21/07/23	07:00:00	26.769					
2567	21/07/23	08:00:00	26.744					
2568	21/07/23	09:00:00	26.965					
2569	21/07/23	10:00:00	26.891					
2570	21/07/23	11:00:00	26.940					
2571	21/07/23	12:00:00	26.940					
2572	21/07/23	13:00:00	26.965					
2573	21/07/23	14:00:00	26.891					
2574	21/07/23	15:00:00	26.965					
2575	21/07/23	16:00:00	26.965					
2576	21/07/23	17:00:00	26.940					
2577	21/07/23	18:00:00	27.038					
2578	21/07/23	19:00:00	27.038					
2579	21/07/23	20:00:00	26.940					
2580	21/07/23	21:00:00	26.891					
2581	21/07/23	22:00:00	26.842					
2582	21/07/23	23:00:00	26.842					
2583	22/07/23	00:00:00	26.940					
2584	22/07/23	01:00:00	26.842					
2585	22/07/23	02:00:00	26.818					
2586	22/07/23	03:00:00	26.818					
2587	22/07/23	04:00:00	26.769					
2588	22/07/23	05:00:00	26.891					
2589	22/07/23	06:00:00	26.989					
2590	22/07/23	07:00:00	26.891					
2591	22/07/23	08:00:00	26.744					
2592	22/07/23	09:00:00	26.451					
2593	22/07/23	10:00:00	26.426					
2594	22/07/23	11:00:00	26.500					
2595	22/07/23	12:00:00	26.598					
2596	22/07/23	13:00:00	26.646					
2597	22/07/23	14:00:00	27.014					
2598	22/07/23	15:00:00	27.112					
2599	22/07/23	16:00:00	27.136					
2600	22/07/23	17:00:00	27.530					
2601	22/07/23	18:00:00	27.604					
2602	22/07/23	19:00:00	27.456					
2603	22/07/23	20:00:00	27.456					
2604	22/07/23	21:00:00	27.481					
2605	22/07/23	22:00:00	27.308					
2606	22/07/23	23:00:00	27.382					
2607	23/07/23	00:00:00	27.358					
2608	23/07/23	01:00:00	27.112					
2609	23/07/23	02:00:00	26.965					
2610	23/07/23	03:00:00	26.622					
2611	23/07/23	04:00:00	26.622					
2612	23/07/23	05:00:00	26.744					
2613	23/07/23	06:00:00	26.867					
2614	23/07/23	07:00:00	26.916					
2615	23/07/23	08:00:00	26.916					
2616	23/07/23	09:00:00	26.940					
2617	23/07/23	10:00:00	26.965					
2618	23/07/23	11:00:00	27.014					
2619	23/07/23	12:00:00	27.063					
2620	23/07/23	13:00:00	27.136					
2621	23/07/23	14:00:00	27.850					
2622	23/07/23	15:00:00	28.270					
2623	23/07/23	16:00:00	28.394					
2624	23/07/23	17:00:00	28.369					
2625	23/07/23	18:00:00	28.048					
2626	23/07/23	19:00:00	27.677					
2627	23/07/23	20:00:00	27.653					
2628	23/07/23	21:00:00	27.628					
2629	23/07/23	22:00:00	27.431					
2630	23/07/23	23:00:00	27.087					
2631	24/07/23	00:00:00	27.136					
2632	24/07/23	01:00:00	27.210					
2633	24/07/23	02:00:00	27.112					
2634	24/07/23	03:00:00	27.014					
2635	24/07/23	04:00:00	26.916					
2636	24/07/23	05:00:00	26.965					
2637	24/07/23	06:00:00	27.136					
2638	24/07/23	07:00:00	26.916					
2639	24/07/23	08:00:00	27.038					
2640	24/07/23	09:00:00	27.063					
2641	24/07/23	10:00:00	27.038					
2642	24/07/23	11:00:00	27.136					
2643	24/07/23	12:00:00	27.284					
2644	24/07/23	13:00:00	27.333					
2645	24/07/23	14:00:00	27.259					
2646	24/07/23	15:00:00	27.308					
2647	24/07/23	16:00:00	27.186					
2648	24/07/23	17:00:00	27.063					
2649	24/07/23	18:00:00	26.182					
2650	24/07/23	19:00:00	26.353					
2651	24/07/23	20:00:00	26.671					
2652	24/07/23	21:00:00	26.231					
2653	24/07/23	22:00:00	26.207					
2654	24/07/23	23:00:00	26.231					
2655	25/07/23	00:00:00	26.500					
2656	25/07/23	01:00:00	26.475					
2657	25/07/23	02:00:00	26.793					
2658	25/07/23	03:00:00	26.965					
2659	25/07/23	04:00:00	26.989					
2660	25/07/23	05:00:00	26.598					
2661	25/07/23	06:00:00	26.426					
2662	25/07/23	07:00:00	26.451					
2663	25/07/23	08:00:00	26.549					
2664	25/07/23	09:00:00	26.573					
2665	25/07/23	10:00:00	26.622					
2666	25/07/23	11:00:00	26.744					
2667	25/07/23	12:00:00	26.793					
2668	25/07/23	13:00:00	27.186					
2669	25/07/23	14:00:00	27.456					
2670	25/07/23	15:00:00	27.604					
2671	25/07/23	16:00:00	27.604					
2672	25/07/23	17:00:00	27.481					
2673	25/07/23	18:00:00	27.308					
2674	25/07/23	19:00:00	27.136					
2675	25/07/23	20:00:00	26.891					
2676	25/07/23	21:00:00	26.573					
2677	25/07/23	22:00:00	26.818					
2678	25/07/23	23:00:00	26.965					
2679	26/07/23	00:00:00	26.720					
2680	26/07/23	01:00:00	26.598					
2681	26/07/23	02:00:00	26.231					
2682	26/07/23	03:00:00	26.549					
2683	26/07/23	04:00:00	26.622					
2684	26/07/23	05:00:00	26.549					
2685	26/07/23	06:00:00	26.475					
2686	26/07/23	07:00:00	26.426					
2687	26/07/23	08:00:00	26.402					
2688	26/07/23	09:00:00	26.378					
2689	26/07/23	10:00:00	26.378					
2690	26/07/23	11:00:00	26.402					
2691	26/07/23	12:00:00	26.426					
2692	26/07/23	13:00:00	26.500					
2693	26/07/23	14:00:00	26.549					
2694	26/07/23	15:00:00	26.573					
2695	26/07/23	16:00:00	26.598					
2696	26/07/23	17:00:00	26.622					
2697	26/07/23	18:00:00	26.646					
2698	26/07/23	19:00:00	26.671					
2699	26/07/23	20:00:00	26.671					
2700	26/07/23	21:00:00	26.671					
2701	26/07/23	22:00:00	26.646					
2702	26/07/23	23:00:00	26.598					
2703	27/07/23	00:00:00	26.061					
2704	27/07/23	01:00:00	25.477					
2705	27/07/23	02:00:00	25.525					
2706	27/07/23	03:00:00	25.939					
2707	27/07/23	04:00:00	25.768					
2708	27/07/23	05:00:00	25.866					
2709	27/07/23	06:00:00	25.963					
2710	27/07/23	07:00:00	26.280					
2711	27/07/23	08:00:00	26.036					
2712	27/07/23	09:00:00	25.574					
2713	27/07/23	10:00:00	25.525					
2714	27/07/23	11:00:00	25.380					
2715	27/07/23	12:00:00	25.744					
2716	27/07/23	13:00:00	25.574					
2717	27/07/23	14:00:00	25.768					
2718	27/07/23	15:00:00	25.866					
2719	27/07/23	16:00:00	25.720					
2720	27/07/23	17:00:00	25.890					
2721	27/07/23	18:00:00	26.036					
2722	27/07/23	19:00:00	25.866					
2723	27/07/23	20:00:00	25.939					
2724	27/07/23	21:00:00	25.355					
2725	27/07/23	22:00:00	25.283					
2726	27/07/23	23:00:00	25.477					
2727	28/07/23	00:00:00	25.574					
2728	28/07/23	01:00:00	25.647					
2729	28/07/23	02:00:00	25.647					
2730	28/07/23	03:00:00	25.720					
2731	28/07/23	04:00:00	25.331					
2732	28/07/23	05:00:00	25.186					
2733	28/07/23	06:00:00	24.968					
2734	28/07/23	07:00:00	24.798					
2735	28/07/23	08:00:00	24.750					
2736	28/07/23	09:00:00	24.774					
2737	28/07/23	10:00:00	24.750					
2738	28/07/23	11:00:00	25.040					
2739	28/07/23	12:00:00	25.331					
2740	28/07/23	13:00:00	25.525					
2741	28/07/23	14:00:00	25.550					
2742	28/07/23	15:00:00	25.768					
2743	28/07/23	16:00:00	25.477					
2744	28/07/23	17:00:00	25.331					
2745	28/07/23	18:00:00	25.331					
2746	28/07/23	19:00:00	25.501					
2747	28/07/23	20:00:00	25.720					
2748	28/07/23	21:00:00	25.671					
2749	28/07/23	22:00:00	25.501					
2750	28/07/23	23:00:00	25.623					
2751	29/07/23	00:00:00	25.720					
2752	29/07/23	01:00:00	25.477					
2753	29/07/23	02:00:00	25.355					
2754	29/07/23	03:00:00	25.720					
2755	29/07/23	04:00:00	25.720					
2756	29/07/23	05:00:00	25.744					
2757	29/07/23	06:00:00	25.866					
2758	29/07/23	07:00:00	25.987					
2759	29/07/23	08:00:00	26.036					
2760	29/07/23	09:00:00	25.574					
2761	29/07/23	10:00:00	25.501					
2762	29/07/23	11:00:00	25.307					
2763	29/07/23	12:00:00	25.404					
2764	29/07/23	13:00:00	25.525					
2765	29/07/23	14:00:00	25.623					
2766	29/07/23	15:00:00	25.720					
2767	29/07/23	16:00:00	25.574					
2768	29/07/23	17:00:00	25.380					
2769	29/07/23	18:00:00	25.307					
2770	29/07/23	19:00:00	25.113					
2771	29/07/23	20:00:00	24.919					
2772	29/07/23	21:00:00	24.944					
2773	29/07/23	22:00:00	24.823					
2774	29/07/23	23:00:00	24.847					
2775	30/07/23	00:00:00	24.798					
2776	30/07/23	01:00:00	24.702					
2777	30/07/23	02:00:00	24.847					
2778	30/07/23	03:00:00	24.895					
2779	30/07/23	04:00:00	24.823					
2780	30/07/23	05:00:00	24.653					
2781	30/07/23	06:00:00	24.653					
2782	30/07/23	07:00:00	24.750					
2783	30/07/23	08:00:00	24.750					
2784	30/07/23	09:00:00	24.605					
2785	30/07/23	10:00:00	24.605					
2786	30/07/23	11:00:00	24.629					
2787	30/07/23	12:00:00	24.653					
2788	30/07/23	13:00:00	24.726					
2789	30/07/23	14:00:00	24.944					
2790	30/07/23	15:00:00	25.234					
2791	30/07/23	16:00:00	25.404					
2792	30/07/23	17:00:00	25.453					
2793	30/07/23	18:00:00	25.404					
2794	30/07/23	19:00:00	25.355					
2795	30/07/23	20:00:00	25.307					
2796	30/07/23	21:00:00	25.210					
2797	30/07/23	22:00:00	25.162					
2798	30/07/23	23:00:00	25.162					
2799	31/07/23	00:00:00	25.040					
2800	31/07/23	01:00:00	24.968					
2801	31/07/23	02:00:00	24.774					
2802	31/07/23	03:00:00	24.944					
2803	31/07/23	04:00:00	25.162					
2804	31/07/23	05:00:00	25.307					
2805	31/07/23	06:00:00	25.331					
2806	31/07/23	07:00:00	24.823					
2807	31/07/23	08:00:00	24.992					
2808	31/07/23	09:00:00	24.895					
2809	31/07/23	10:00:00	24.484					
2810	31/07/23	11:00:00	24.460					
2811	31/07/23	12:00:00	24.677					
2812	31/07/23	13:00:00	25.186					
2813	31/07/23	14:00:00	25.234					
2814	31/07/23	15:00:00	25.428					
2815	31/07/23	16:00:00	25.501					
2816	31/07/23	17:00:00	25.598					
2817	31/07/23	18:00:00	25.744					
2818	31/07/23	19:00:00	25.453					
2819	31/07/23	20:00:00	25.065					
2820	31/07/23	21:00:00	24.847					
2821	31/07/23	22:00:00	24.968					
2822	31/07/23	23:00:00	25.040					
2823	01/08/23	00:00:00	25.283					
2824	01/08/23	01:00:00	25.939					
2825	01/08/23	02:00:00	26.061					
2826	01/08/23	03:00:00	26.109					
2827	01/08/23	04:00:00	26.109					
2828	01/08/23	05:00:00	26.158					
2829	01/08/23	06:00:00	25.501					
2830	01/08/23	07:00:00	25.695					
2831	01/08/23	08:00:00	25.574					
2832	01/08/23	09:00:00	25.428					
2833	01/08/23	10:00:00	25.428					
2834	01/08/23	11:00:00	25.404					
2835	01/08/23	12:00:00	25.428					
2836	01/08/23	13:00:00	25.331					
2837	01/08/23	14:00:00	25.647					
2838	01/08/23	15:00:00	26.182					
2839	01/08/23	16:00:00	26.524					
2840	01/08/23	17:00:00	26.451					
2841	01/08/23	18:00:00	26.378					
2842	01/08/23	19:00:00	26.061					
2843	01/08/23	20:00:00	25.258					
2844	01/08/23	21:00:00	25.234					
2845	01/08/23	22:00:00	25.234					
2846	01/08/23	23:00:00	25.380					
2847	02/08/23	00:00:00	25.065					
2848	02/08/23	01:00:00	25.380					
2849	02/08/23	02:00:00	25.380					
2850	02/08/23	03:00:00	24.992					
2851	02/08/23	04:00:00	25.186					
2852	02/08/23	05:00:00	25.040					
2853	02/08/23	06:00:00	25.234					
2854	02/08/23	07:00:00	24.895					
2855	02/08/23	08:00:00	25.137					
2856	02/08/23	09:00:00	24.992					
2857	02/08/23	10:00:00	24.871					
2858	02/08/23	11:00:00	24.992					
2859	02/08/23	12:00:00	25.477					
2860	02/08/23	13:00:00	25.525					
2861	02/08/23	14:00:00	25.671					
2862	02/08/23	15:00:00	25.404					
2863	02/08/23	16:00:00	25.695					
2864	02/08/23	17:00:00	25.501					
2865	02/08/23	18:00:00	25.234					
2866	02/08/23	19:00:00	24.605					
2867	02/08/23	20:00:00	24.436					
2868	02/08/23	21:00:00	24.532					
2869	02/08/23	22:00:00	24.677					
2870	02/08/23	23:00:00	24.798					
2871	03/08/23	00:00:00	24.919					
2872	03/08/23	01:00:00	24.992					
2873	03/08/23	02:00:00	24.895					
2874	03/08/23	03:00:00	24.895					
2875	03/08/23	04:00:00	24.895					
2876	03/08/23	05:00:00	24.992					
2877	03/08/23	06:00:00	24.919					
2878	03/08/23	07:00:00	24.919					
2879	03/08/23	08:00:00	24.968					
2880	03/08/23	09:00:00	24.919					
2881	03/08/23	10:00:00	25.016					
2882	03/08/23	11:00:00	24.968					
2883	03/08/23	12:00:00	24.919					
2884	03/08/23	13:00:00	24.968					
2885	03/08/23	14:00:00	25.016					
2886	03/08/23	15:00:00	25.186					
2887	03/08/23	16:00:00	25.162					
2888	03/08/23	17:00:00	24.992					
2889	03/08/23	18:00:00	25.016					
2890	03/08/23	19:00:00	24.919					
2891	03/08/23	20:00:00	24.992					
2892	03/08/23	21:00:00	24.992					
2893	03/08/23	22:00:00	25.089					
2894	03/08/23	23:00:00	25.258					
2895	04/08/23	00:00:00	25.065					
2896	04/08/23	01:00:00	25.574					
2897	04/08/23	02:00:00	25.186					
2898	04/08/23	03:00:00	25.162					
2899	04/08/23	04:00:00	25.307					
2900	04/08/23	05:00:00	24.919					
2901	04/08/23	06:00:00	24.919					
2902	04/08/23	07:00:00	24.968					
2903	04/08/23	08:00:00	25.283					
2904	04/08/23	09:00:00	24.968					
2905	04/08/23	10:00:00	24.823					
2906	04/08/23	11:00:00	24.871					
2907	04/08/23	12:00:00	25.016					
2908	04/08/23	13:00:00	25.089					
2909	04/08/23	14:00:00	25.089					
2910	04/08/23	15:00:00	24.944					
2911	04/08/23	16:00:00	24.968					
2912	04/08/23	17:00:00	24.726					
2913	04/08/23	18:00:00	24.774					
2914	04/08/23	19:00:00	24.750					
2915	04/08/23	20:00:00	24.702					
2916	04/08/23	21:00:00	24.702					
2917	04/08/23	22:00:00	24.726					
2918	04/08/23	23:00:00	24.702					
2919	05/08/23	00:00:00	24.702					
2920	05/08/23	01:00:00	24.726					
2921	05/08/23	02:00:00	24.726					
2922	05/08/23	03:00:00	24.774					
2923	05/08/23	04:00:00	24.653					
2924	05/08/23	05:00:00	24.653					
2925	05/08/23	06:00:00	24.653					
2926	05/08/23	07:00:00	24.726					
2927	05/08/23	08:00:00	24.798					
2928	05/08/23	09:00:00	24.847					
2929	05/08/23	10:00:00	24.823					
2930	05/08/23	11:00:00	24.871					
2931	05/08/23	12:00:00	24.919					
2932	05/08/23	13:00:00	25.016					
2933	05/08/23	14:00:00	24.992					
2934	05/08/23	15:00:00	24.944					
2935	05/08/23	16:00:00	24.968					
2936	05/08/23	17:00:00	24.944					
2937	05/08/23	18:00:00	24.944					
2938	05/08/23	19:00:00	24.798					
2939	05/08/23	20:00:00	24.532					
2940	05/08/23	21:00:00	24.412					
2941	05/08/23	22:00:00	24.581					
2942	05/08/23	23:00:00	24.702					
2943	06/08/23	00:00:00	24.774					
2944	06/08/23	01:00:00	24.774					
2945	06/08/23	02:00:00	24.774					
2946	06/08/23	03:00:00	24.774					
2947	06/08/23	04:00:00	24.774					
2948	06/08/23	05:00:00	24.750					
2949	06/08/23	06:00:00	24.726					
2950	06/08/23	07:00:00	24.726					
2951	06/08/23	08:00:00	24.702					
2952	06/08/23	09:00:00	24.677					
2953	06/08/23	10:00:00	24.677					
2954	06/08/23	11:00:00	24.726					
2955	06/08/23	12:00:00	24.798					
2956	06/08/23	13:00:00	24.847					
2957	06/08/23	14:00:00	24.847					
2958	06/08/23	15:00:00	24.847					
2959	06/08/23	16:00:00	24.629					
2960	06/08/23	17:00:00	24.557					
2961	06/08/23	18:00:00	24.532					
2962	06/08/23	19:00:00	24.557					
2963	06/08/23	20:00:00	24.677					
2964	06/08/23	21:00:00	24.702					
2965	06/08/23	22:00:00	24.629					
2966	06/08/23	23:00:00	24.605					
2967	07/08/23	00:00:00	24.605					
2968	07/08/23	01:00:00	24.557					
2969	07/08/23	02:00:00	24.508					
2970	07/08/23	03:00:00	24.508					
2971	07/08/23	04:00:00	24.484					
2972	07/08/23	05:00:00	24.460					
2973	07/08/23	06:00:00	24.436					
2974	07/08/23	07:00:00	24.412					
2975	07/08/23	08:00:00	24.412					
2976	07/08/23	09:00:00	24.412					
2977	07/08/23	10:00:00	24.436					
2978	07/08/23	11:00:00	24.484					
2979	07/08/23	12:00:00	24.532					
2980	07/08/23	13:00:00	24.508					
2981	07/08/23	14:00:00	24.557					
2982	07/08/23	15:00:00	24.605					
2983	07/08/23	16:00:00	24.508					
2984	07/08/23	17:00:00	24.484					
2985	07/08/23	18:00:00	24.460					
2986	07/08/23	19:00:00	24.363					
2987	07/08/23	20:00:00	24.243					
2988	07/08/23	21:00:00	24.291					
2989	07/08/23	22:00:00	24.315					
2990	07/08/23	23:00:00	24.388					
2991	08/08/23	00:00:00	24.339					
2992	08/08/23	01:00:00	24.339					
2993	08/08/23	02:00:00	24.315					
2994	08/08/23	03:00:00	24.315					
2995	08/08/23	04:00:00	24.195					
2996	08/08/23	05:00:00	24.050					
2997	08/08/23	06:00:00	24.195					
2998	08/08/23	07:00:00	24.219					
2999	08/08/23	08:00:00	24.267					
3000	08/08/23	09:00:00	24.219					
3001	08/08/23	10:00:00	24.267					
3002	08/08/23	11:00:00	24.146					
3003	08/08/23	12:00:00	24.267					
3004	08/08/23	13:00:00	24.436					
3005	08/08/23	14:00:00	23.352					
3006	08/08/23	15:00:00	24.195					
3007	08/08/23	16:00:00	24.146					
3008	08/08/23	17:00:00	24.557					
3009	08/08/23	18:00:00	24.074					
3010	08/08/23	19:00:00	24.050					
3011	08/08/23	20:00:00	24.171					
3012	08/08/23	21:00:00	22.633					
3013	08/08/23	22:00:00	22.753					
3014	08/08/23	23:00:00	24.026					
3015	09/08/23	00:00:00	23.978					
3016	09/08/23	01:00:00	23.978					
3017	09/08/23	02:00:00	24.098					
3018	09/08/23	03:00:00	24.171					
3019	09/08/23	04:00:00	24.050					
3020	09/08/23	05:00:00	24.098					
3021	09/08/23	06:00:00	23.521					
3022	09/08/23	07:00:00	23.617					
3023	09/08/23	08:00:00	23.978					
3024	09/08/23	09:00:00	23.930					
3025	09/08/23	10:00:00	24.050					
3026	09/08/23	11:00:00	23.713					
3027	09/08/23	12:00:00	24.195					
3028	09/08/23	13:00:00	24.243					
3029	09/08/23	14:00:00	24.436					
3030	09/08/23	15:00:00	24.508					
3031	09/08/23	16:00:00	24.484					
3032	09/08/23	17:00:00	24.074					
3033	09/08/23	18:00:00	24.098					
3034	09/08/23	19:00:00	24.074					
3035	09/08/23	20:00:00	24.098					
3036	09/08/23	21:00:00	24.171					
3037	09/08/23	22:00:00	24.122					
3038	09/08/23	23:00:00	24.074					
3039	10/08/23	00:00:00	24.050					
3040	10/08/23	01:00:00	24.050					
3041	10/08/23	02:00:00	23.857					
3042	10/08/23	03:00:00	23.954					
